sample_no,docid,sentence1,sentence2,location1,location2,event1,event2,sent1_id,sent2_id,same_sent,predicted
1415,adige20040907_id405433,"« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - [ racconta ] Bensi - la deportazione in Siberia fu organizzata a partire dal 1944 .","« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - racconta Bensi - la deportazione in Siberia fu [ organizzata ] a partire dal 1944 .",25,33,racconta,organizzata,38,38,1,AFTER
1416,adige20040907_id405433,"« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - [ racconta ] Bensi - la deportazione in Siberia fu organizzata a partire dal 1944 .","« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - racconta Bensi - la deportazione in Siberia fu organizzata a [ partire ] dal 1944 .",25,35,racconta,partire,38,38,1,BEFORE
1417,adige20040907_id405433,"« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - [ racconta ] Bensi - la deportazione in Siberia fu organizzata a partire dal 1944 .","Per il trasporto [ usarono ] carri merci dove finivano uomini donne e bambini , molti morirono già durante il viaggio » .",25,3,racconta,usarono,38,39,0,VAGUE
1418,adige20040907_id405433,"« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - [ racconta ] Bensi - la deportazione in Siberia fu organizzata a partire dal 1944 .","Per il trasporto usarono carri merci dove [ finivano ] uomini donne e bambini , molti morirono già durante il viaggio » .",25,7,racconta,finivano,38,39,0,BEFORE
1419,adige20040907_id405433,"« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - [ racconta ] Bensi - la deportazione in Siberia fu organizzata a partire dal 1944 .","Per il trasporto usarono carri merci dove finivano uomini donne e bambini , molti [ morirono ] già durante il viaggio » .",25,14,racconta,morirono,38,39,0,BEFORE
1420,adige20040907_id405433,"« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - racconta Bensi - la deportazione in Siberia fu [ organizzata ] a partire dal 1944 .","« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - racconta Bensi - la deportazione in Siberia fu organizzata a [ partire ] dal 1944 .",33,35,organizzata,partire,38,38,1,BEFORE
1421,adige20040907_id405433,"« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - racconta Bensi - la deportazione in Siberia fu [ organizzata ] a partire dal 1944 .","Per il trasporto [ usarono ] carri merci dove finivano uomini donne e bambini , molti morirono già durante il viaggio » .",33,3,organizzata,usarono,38,39,0,EQUAL
1422,adige20040907_id405433,"« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - racconta Bensi - la deportazione in Siberia fu [ organizzata ] a partire dal 1944 .","Per il trasporto usarono carri merci dove [ finivano ] uomini donne e bambini , molti morirono già durante il viaggio » .",33,7,organizzata,finivano,38,39,0,BEFORE
1423,adige20040907_id405433,"« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - racconta Bensi - la deportazione in Siberia fu [ organizzata ] a partire dal 1944 .","Per il trasporto usarono carri merci dove finivano uomini donne e bambini , molti [ morirono ] già durante il viaggio » .",33,14,organizzata,morirono,38,39,0,AFTER
1424,adige20040907_id405433,"« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - racconta Bensi - la deportazione in Siberia fu organizzata a [ partire ] dal 1944 .","Per il trasporto [ usarono ] carri merci dove finivano uomini donne e bambini , molti morirono già durante il viaggio » .",35,3,partire,usarono,38,39,0,BEFORE
1425,adige20040907_id405433,"« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - racconta Bensi - la deportazione in Siberia fu organizzata a [ partire ] dal 1944 .","Per il trasporto usarono carri merci dove [ finivano ] uomini donne e bambini , molti morirono già durante il viaggio » .",35,7,partire,finivano,38,39,0,BEFORE
1426,adige20040907_id405433,"« Stalin , da buon georgiano , aveva un astio particolare per quelli che dal suo punto di vista erano solo dei rozzi montanari - racconta Bensi - la deportazione in Siberia fu organizzata a [ partire ] dal 1944 .","Per il trasporto usarono carri merci dove finivano uomini donne e bambini , molti [ morirono ] già durante il viaggio » .",35,14,partire,morirono,38,39,0,AFTER
1427,adige20040907_id405433,"Per il trasporto [ usarono ] carri merci dove finivano uomini donne e bambini , molti morirono già durante il viaggio » .","Per il trasporto usarono carri merci dove [ finivano ] uomini donne e bambini , molti morirono già durante il viaggio » .",3,7,usarono,finivano,39,39,1,BEFORE
1428,adige20040907_id405433,"Per il trasporto [ usarono ] carri merci dove finivano uomini donne e bambini , molti morirono già durante il viaggio » .","Per il trasporto usarono carri merci dove finivano uomini donne e bambini , molti [ morirono ] già durante il viaggio » .",3,14,usarono,morirono,39,39,1,BEFORE
1429,adige20040907_id405433,"Per il trasporto [ usarono ] carri merci dove finivano uomini donne e bambini , molti morirono già durante il viaggio » .",In totale le vittime [ furono ] 1.600.000 di cui almeno 600.000 ceceni .,3,4,usarono,furono,39,40,0,AFTER
1430,adige20040907_id405433,"Per il trasporto usarono carri merci dove [ finivano ] uomini donne e bambini , molti morirono già durante il viaggio » .","Per il trasporto usarono carri merci dove finivano uomini donne e bambini , molti [ morirono ] già durante il viaggio » .",7,14,finivano,morirono,39,39,1,BEFORE
1431,adige20040907_id405433,"Per il trasporto usarono carri merci dove [ finivano ] uomini donne e bambini , molti morirono già durante il viaggio » .",In totale le vittime [ furono ] 1.600.000 di cui almeno 600.000 ceceni .,7,4,finivano,furono,39,40,0,BEFORE
1432,adige20040907_id405433,"Per il trasporto usarono carri merci dove finivano uomini donne e bambini , molti [ morirono ] già durante il viaggio » .",In totale le vittime [ furono ] 1.600.000 di cui almeno 600.000 ceceni .,14,4,morirono,furono,39,40,0,AFTER
1433,adige20040907_id405433,In totale le vittime [ furono ] 1.600.000 di cui almeno 600.000 ceceni .,"I sopravvissuti poterono tornare in patria solo dopo il 20 ° congresso del partito comunista , dove Nikita Chruschev nel 1956 [ denunciò ] le colpe di Stalin .",4,21,furono,denunciò,40,41,0,AFTER
1434,adige20040907_id405433,"I sopravvissuti poterono tornare in patria solo dopo il 20 ° congresso del partito comunista , dove Nikita Chruschev nel 1956 [ denunciò ] le colpe di Stalin .",« Quasi tutti gli attuali dirigenti ceceni sono [ nati ] durante la deportazione : questo può spiegare la rabbia che si vive in cecenia .,21,8,denunciò,nati,41,42,0,BEFORE
1435,adige20040907_id405433,"I sopravvissuti poterono tornare in patria solo dopo il 20 ° congresso del partito comunista , dove Nikita Chruschev nel 1956 [ denunciò ] le colpe di Stalin .",« Quasi tutti gli attuali dirigenti ceceni sono nati durante la deportazione : questo [ può ] spiegare la rabbia che si vive in cecenia .,21,14,denunciò,può,41,42,0,VAGUE
1436,adige20040907_id405433,"I sopravvissuti poterono tornare in patria solo dopo il 20 ° congresso del partito comunista , dove Nikita Chruschev nel 1956 [ denunciò ] le colpe di Stalin .",« Quasi tutti gli attuali dirigenti ceceni sono nati durante la deportazione : questo può spiegare la rabbia che si [ vive ] in cecenia .,21,20,denunciò,vive,41,42,0,AFTER
1437,adige20040907_id405433,« Quasi tutti gli attuali dirigenti ceceni sono [ nati ] durante la deportazione : questo può spiegare la rabbia che si vive in cecenia .,« Quasi tutti gli attuali dirigenti ceceni sono nati durante la deportazione : questo [ può ] spiegare la rabbia che si vive in cecenia .,8,14,nati,può,42,42,1,BEFORE
1438,adige20040907_id405433,« Quasi tutti gli attuali dirigenti ceceni sono [ nati ] durante la deportazione : questo può spiegare la rabbia che si vive in cecenia .,« Quasi tutti gli attuali dirigenti ceceni sono nati durante la deportazione : questo può spiegare la rabbia che si [ vive ] in cecenia .,8,20,nati,vive,42,42,1,BEFORE
1439,adige20040907_id405433,« Quasi tutti gli attuali dirigenti ceceni sono [ nati ] durante la deportazione : questo può spiegare la rabbia che si vive in cecenia .,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena [ riuscito ] ad entrare nell' esercito russo , proclamò l' indipendenza .",8,17,nati,riuscito,42,43,0,AFTER
1440,adige20040907_id405433,« Quasi tutti gli attuali dirigenti ceceni sono [ nati ] durante la deportazione : questo può spiegare la rabbia che si vive in cecenia .,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena riuscito ad [ entrare ] nell' esercito russo , proclamò l' indipendenza .",8,19,nati,entrare,42,43,0,BEFORE
1441,adige20040907_id405433,« Quasi tutti gli attuali dirigenti ceceni sono [ nati ] durante la deportazione : questo può spiegare la rabbia che si vive in cecenia .,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena riuscito ad entrare nell' esercito russo , [ proclamò ] l' indipendenza .",8,24,nati,proclamò,42,43,0,EQUAL
1442,adige20040907_id405433,« Quasi tutti gli attuali dirigenti ceceni sono nati durante la deportazione : questo [ può ] spiegare la rabbia che si vive in cecenia .,« Quasi tutti gli attuali dirigenti ceceni sono nati durante la deportazione : questo può spiegare la rabbia che si [ vive ] in cecenia .,14,20,può,vive,42,42,1,AFTER
1443,adige20040907_id405433,« Quasi tutti gli attuali dirigenti ceceni sono nati durante la deportazione : questo [ può ] spiegare la rabbia che si vive in cecenia .,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena [ riuscito ] ad entrare nell' esercito russo , proclamò l' indipendenza .",14,17,può,riuscito,42,43,0,BEFORE
1444,adige20040907_id405433,« Quasi tutti gli attuali dirigenti ceceni sono nati durante la deportazione : questo [ può ] spiegare la rabbia che si vive in cecenia .,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena riuscito ad [ entrare ] nell' esercito russo , proclamò l' indipendenza .",14,19,può,entrare,42,43,0,AFTER
1445,adige20040907_id405433,« Quasi tutti gli attuali dirigenti ceceni sono nati durante la deportazione : questo [ può ] spiegare la rabbia che si vive in cecenia .,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena riuscito ad entrare nell' esercito russo , [ proclamò ] l' indipendenza .",14,24,può,proclamò,42,43,0,BEFORE
1446,adige20040907_id405433,« Quasi tutti gli attuali dirigenti ceceni sono nati durante la deportazione : questo può spiegare la rabbia che si [ vive ] in cecenia .,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena [ riuscito ] ad entrare nell' esercito russo , proclamò l' indipendenza .",20,17,vive,riuscito,42,43,0,BEFORE
1447,adige20040907_id405433,« Quasi tutti gli attuali dirigenti ceceni sono nati durante la deportazione : questo può spiegare la rabbia che si [ vive ] in cecenia .,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena riuscito ad [ entrare ] nell' esercito russo , proclamò l' indipendenza .",20,19,vive,entrare,42,43,0,AFTER
1448,adige20040907_id405433,« Quasi tutti gli attuali dirigenti ceceni sono nati durante la deportazione : questo può spiegare la rabbia che si [ vive ] in cecenia .,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena riuscito ad entrare nell' esercito russo , [ proclamò ] l' indipendenza .",20,24,vive,proclamò,42,43,0,VAGUE
1449,adige20040907_id405433,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena [ riuscito ] ad entrare nell' esercito russo , proclamò l' indipendenza .","Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena riuscito ad [ entrare ] nell' esercito russo , proclamò l' indipendenza .",17,19,riuscito,entrare,43,43,1,BEFORE
1450,adige20040907_id405433,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena [ riuscito ] ad entrare nell' esercito russo , proclamò l' indipendenza .","Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena riuscito ad entrare nell' esercito russo , [ proclamò ] l' indipendenza .",17,24,riuscito,proclamò,43,43,1,BEFORE
1451,adige20040907_id405433,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena [ riuscito ] ad entrare nell' esercito russo , proclamò l' indipendenza .","Di lì a poco , dicembre 1994 , [ scoppiò ] la guerra .",17,8,riuscito,scoppiò,43,44,0,BEFORE
1452,adige20040907_id405433,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena riuscito ad [ entrare ] nell' esercito russo , proclamò l' indipendenza .","Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena riuscito ad entrare nell' esercito russo , [ proclamò ] l' indipendenza .",19,24,entrare,proclamò,43,43,1,BEFORE
1453,adige20040907_id405433,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena riuscito ad [ entrare ] nell' esercito russo , proclamò l' indipendenza .","Di lì a poco , dicembre 1994 , [ scoppiò ] la guerra .",19,8,entrare,scoppiò,43,44,0,EQUAL
1454,adige20040907_id405433,"Nel 1993 , dopo la caduta del muro di Berlino , l' unico generale di origine cecena riuscito ad entrare nell' esercito russo , [ proclamò ] l' indipendenza .","Di lì a poco , dicembre 1994 , [ scoppiò ] la guerra .",24,8,proclamò,scoppiò,43,44,0,EQUAL
1455,adige20040907_id405433,"Di lì a poco , dicembre 1994 , [ scoppiò ] la guerra .","Il resto [ è ] cronaca dei giorni nostri , un' escalation di violenza » .",8,2,scoppiò,è,44,45,0,BEFORE
1456,adige20040907_id405433,"Il resto [ è ] cronaca dei giorni nostri , un' escalation di violenza » .",Nel 1996 [ finì ] la prima guerra cecena con una indipendenza a metà e una promessa russa di rivedere i termini dell' autonomia .,2,2,è,finì,45,46,0,EQUAL
