sample_no,docid,sentence1,sentence2,location1,location2,event1,event2,sent1_id,sent2_id,same_sent,predicted
407,10920_20001115.txt,"Además , se [ creará ] un órgano independiente de supervisión de seguridad en las minas de carbón , al que las explotaciones deberán presentar cada dos semanas informes detallados sobre el nivel de seguridad del yacimiento .","Desde el día uno de diciembre , los supervisores regionales [ tendrán ] derecho a ordenar la clausura de las instalaciones que no cumplan las normas , e incluso el "" cierre inmediato "" si las circunstancias son de "" gran inseguridad "" para los trabajadores .",3,10,creará,tendrán,4,5,0,AFTER
408,10920_20001115.txt,"Desde el día uno de diciembre , los supervisores regionales [ tendrán ] derecho a ordenar la clausura de las instalaciones que no cumplan las normas , e incluso el "" cierre inmediato "" si las circunstancias son de "" gran inseguridad "" para los trabajadores .","La oficina regional también [ inspeccionará ] las instalaciones de la mina , sus equipos , aparatos , herramientas y seguros de accidente de los trabajadores , que deberán cumplir las leyes nacionales .",10,4,tendrán,inspeccionará,5,6,0,BEFORE
409,10920_20001115.txt,"La oficina regional también [ inspeccionará ] las instalaciones de la mina , sus equipos , aparatos , herramientas y seguros de accidente de los trabajadores , que deberán cumplir las leyes nacionales .","Con esta normativa , el Gobierno [ intenta ] reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .",4,6,inspeccionará,intenta,6,7,0,BEFORE
410,10920_20001115.txt,"La oficina regional también [ inspeccionará ] las instalaciones de la mina , sus equipos , aparatos , herramientas y seguros de accidente de los trabajadores , que deberán cumplir las leyes nacionales .","Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se [ producen ] en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .",4,17,inspeccionará,producen,6,7,0,BEFORE
411,10920_20001115.txt,"La oficina regional también [ inspeccionará ] las instalaciones de la mina , sus equipos , aparatos , herramientas y seguros de accidente de los trabajadores , que deberán cumplir las leyes nacionales .","Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales [ operan ] sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .",4,31,inspeccionará,operan,6,7,0,AFTER
412,10920_20001115.txt,"La oficina regional también [ inspeccionará ] las instalaciones de la mina , sus equipos , aparatos , herramientas y seguros de accidente de los trabajadores , que deberán cumplir las leyes nacionales .","Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso [ son ] ilegales .",4,52,inspeccionará,son,6,7,0,BEFORE
413,10920_20001115.txt,"Con esta normativa , el Gobierno [ intenta ] reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se [ producen ] en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .",6,17,intenta,producen,7,7,1,BEFORE
414,10920_20001115.txt,"Con esta normativa , el Gobierno [ intenta ] reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales [ operan ] sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .",6,31,intenta,operan,7,7,1,AFTER
415,10920_20001115.txt,"Con esta normativa , el Gobierno [ intenta ] reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso [ son ] ilegales .",6,52,intenta,son,7,7,1,VAGUE
416,10920_20001115.txt,"Con esta normativa , el Gobierno [ intenta ] reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","La falta de inversión en equipos de seguridad se [ une ] a la actitud de los directivos , que obligan a los obreros a trabajar hasta 12 ó 14 horas diarias por salarios de miseria y ocultan a las autoridades los accidentes que se producen .",6,9,intenta,une,7,8,0,BEFORE
417,10920_20001115.txt,"Con esta normativa , el Gobierno [ intenta ] reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","La falta de inversión en equipos de seguridad se une a la actitud de los directivos , que [ obligan ] a los obreros a trabajar hasta 12 ó 14 horas diarias por salarios de miseria y ocultan a las autoridades los accidentes que se producen .",6,18,intenta,obligan,7,8,0,BEFORE
418,10920_20001115.txt,"Con esta normativa , el Gobierno [ intenta ] reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","La falta de inversión en equipos de seguridad se une a la actitud de los directivos , que obligan a los obreros a trabajar hasta 12 ó 14 horas diarias por salarios de miseria y [ ocultan ] a las autoridades los accidentes que se producen .",6,35,intenta,ocultan,7,8,0,BEFORE
419,10920_20001115.txt,"Con esta normativa , el Gobierno [ intenta ] reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","La falta de inversión en equipos de seguridad se une a la actitud de los directivos , que obligan a los obreros a trabajar hasta 12 ó 14 horas diarias por salarios de miseria y ocultan a las autoridades los accidentes que se [ producen ] .",6,43,intenta,producen,7,8,0,VAGUE
420,10920_20001115.txt,"Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se [ producen ] en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales [ operan ] sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .",17,31,producen,operan,7,7,1,BEFORE
421,10920_20001115.txt,"Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se [ producen ] en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso [ son ] ilegales .",17,52,producen,son,7,7,1,AFTER
422,10920_20001115.txt,"Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se [ producen ] en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","La falta de inversión en equipos de seguridad se [ une ] a la actitud de los directivos , que obligan a los obreros a trabajar hasta 12 ó 14 horas diarias por salarios de miseria y ocultan a las autoridades los accidentes que se producen .",17,9,producen,une,7,8,0,BEFORE
423,10920_20001115.txt,"Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se [ producen ] en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","La falta de inversión en equipos de seguridad se une a la actitud de los directivos , que [ obligan ] a los obreros a trabajar hasta 12 ó 14 horas diarias por salarios de miseria y ocultan a las autoridades los accidentes que se producen .",17,18,producen,obligan,7,8,0,AFTER
424,10920_20001115.txt,"Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se [ producen ] en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","La falta de inversión en equipos de seguridad se une a la actitud de los directivos , que obligan a los obreros a trabajar hasta 12 ó 14 horas diarias por salarios de miseria y [ ocultan ] a las autoridades los accidentes que se producen .",17,35,producen,ocultan,7,8,0,AFTER
425,10920_20001115.txt,"Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se [ producen ] en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","La falta de inversión en equipos de seguridad se une a la actitud de los directivos , que obligan a los obreros a trabajar hasta 12 ó 14 horas diarias por salarios de miseria y ocultan a las autoridades los accidentes que se [ producen ] .",17,43,producen,producen,7,8,0,AFTER
426,10920_20001115.txt,"Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales [ operan ] sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso son ilegales .","Con esta normativa , el Gobierno intenta reducir las más de 4.000 muertes que cada año se producen en los yacimientos de carbón del país , la mayoría de los cuales operan sin las mínimas medidas de seguridad , debido sobre todo a los malos resultados del sector , y algunos incluso [ son ] ilegales .",31,52,operan,son,7,7,1,AFTER
